id,stock_id,รับเข้า,วันที่รับเข้า/จ่ายออก,หมวด,ประเภท,ประเภทย่อย,รหัสสินค้า,ชื่อสินค้า,รูปสินค้า,หน่วย,lot สินค้า,ราคาสินค้า,รับเข้าจากบริษัท,เลขที่บิลรับเข้า,แผนกที่เบิกจ่าย,เลขที่ใบเบิก,จำนวนโควต้าเบิก,จำนวนยกมา,มูลค่ายกมา,ราคารับเข้า/จ่ายออก,จำนวนรับเข้า/จ่ายออก,มูลค่ารับเข้า/จ่ายออก,จำนวนคงเหลือ,มูลค่าคงเหลือ,สถานะคงคลัง
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุสำนักงาน,วัสดุสำนักงาน-งบหน่วยงาน,P230-000696,กระดาษโน๊ต แบบมีกาว ขนาด 0.8x3 นิ้ว,,แพ็ค,,25,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุงานบ้านงานครัว,วัสดุงานบ้านงานครัว-งบหน่วยงาน,P230-000697,รองเท้า ชนิดผ้ารังผึ้ง แบบ Slippers,,คู่,,110,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุงานบ้านงานครัว,วัสดุงานบ้านงานครัว-งบหน่วยงาน,P230-000698,พรมเช็ดเท้า ขนาด 45*70 ซม.,,ผืน,,499,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุงานบ้านงานครัว,วัสดุงานบ้านงานครัว-งบหน่วยงาน,P230-000699,พรมเช็ดเท้า ขนาด 45*120 ซม.,,ผืน,,830,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุการเกษตร,วัสดุการเกษตร,P230-000700,อิฐ ประสาน ขนาด 10*10*30 ซม.,,ก้อน,,20,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุการเกษตร,วัสดุการเกษตร,P230-000701,ดิน ชนิดถุงสำเร็จ สำหรับปลูกต้นไม้,,ถุง,,10,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า-งบหน่วยงาน,P230-000702,แบตเตอรี่ แบบชาร์จไฟ ขนาด 800 มิลลิแอมป์,,ก้อน,,500,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุงานบ้านงานครัว,วัสดุงานบ้านงานครัว-งบหน่วยงาน,P230-000703,ตะกร้า ชนิดพลาสติก แบบทรงเหลี่ยม ขนาด 14 x 14.5 นิ้ว,,ใบ,,180,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุสำนักงาน,วัสดุสำนักงาน-งบหน่วยงาน,P230-000704,กระดาน White board ติดผนัง ขนาด 120 x 90 cm. แบบติดผนัง ขนาด 120 x 90 ซม.,,แผ่น,,"1,500.00",คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง-งบหน่วยงาน,P230-000705,บันได ชนิดอเนกประสงค์ แบบ 20 ขั้น,,ตัว,,"5,900.00",คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุงานบ้านงานครัว,วัสดุงานบ้านงานครัว-งบหน่วยงาน,P230-000706,ตะกร้า ชนิดพลาสติก แบบทรงกลมและมีหูหิ้ว,,ใบ,,250,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,P230-000707,แมกเนติก,,ตัว,,730,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,P230-000708,โอเวอร์โหลด,,ตัว,,970,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-000709,ล้อรถเข็น แบบแป้นหมุน ขนาด 5 นิ้ว,,อัน,,265,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-000710,ล้อรถเข็น แบบแป้นตาย ขนาด 5 นิ้ว,,อัน,,245,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุคอมพิวเตอร์,วัสดุคอมพิวเตอร์,P230-000711,หมึก Printer Ink jet BT-D60 BK สีดำ,,กล่อง,,350,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุคอมพิวเตอร์,วัสดุคอมพิวเตอร์,P230-000712,หมึก Printer Ink jet BT5000C สีฟ้า,,กล่อง,,290,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,3.00,870.00,0.00,0.00,0.00,3.00,870.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุคอมพิวเตอร์,วัสดุคอมพิวเตอร์,P230-000713,หมึก Printer Ink jet BT5000M สีชมพู,,กล่อง,,290,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,3.00,870.00,0.00,0.00,0.00,3.00,870.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุคอมพิวเตอร์,วัสดุคอมพิวเตอร์,P230-000714,หมึก Printer Ink jet BT5000Y สีเหลือง,,กล่อง,,290,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,3.00,870.00,0.00,0.00,0.00,3.00,870.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-000715,หน้าจาน ชนิดเหล็ก แบบเกลียว ขนาด 2 นิ้ว,,ตัว,,600,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-000716,น๊อต สำหรับหน้าแปลน,,ชุด,,30,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-000717,ยางประเก็น สำหรับหน้าแปลน,,อัน,,120,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-000718,ชุดกรองอากาศ (Silencer valve) สำหรับเครื่องเติมอากาศ,,ชุด,,"19,474.00",คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-000719,ชุดน้ำทิ้ง สำหรับอ่างล้างเครื่องมือ,,ชุด,,358,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-000720,ลูกบิด ชนิดหัวกลม,,อัน,,99,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-000721,สามทาง ชนิด PVC แบบลด ขนาด 1 นิ้ว,,อัน,,18,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-000722,กิ๊บ ชนิดพลาสติก สำหรับจับท่อ ขนาด 1 นิ้ว,,อัน,,4,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-000723,ประตูน้ำ ชนิด PVC ขนาด 1 นิ้ว,,อัน,,350,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-000724,ประตูน้ำ ชนิดทองเหลือง ขนาด 1 นิ้ว,,อัน,,295,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-000725,สกรู ชนิดเกลียวปล่อย ขนาด 1 นิ้ว,,กล่อง,,78,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-000726,แปรงสลัดน้ำ,,ด้าม,,60,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-000727,ฟองน้ำ สำหรับฉาบปูน,,แผ่น,,8,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-000728,แผ่นขัดเอนกประสงค์,,ม้วน,,550,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-000729,ไม้อัด หนา 15 มม.,,แผ่น,,715,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-000730,คาบูเรเตอร์ สำหรับเครื่องตัดแต่งกิ่งไม้,,ชุด,,520,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุงานบ้านงานครัว,วัสดุงานบ้านงานครัว,P230-000731,ถุงหิ้ว ชนิดพลาสติก ขนาด 6*14 นิ้ว สีขาว,,แพค,,42,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุสำนักงาน,วัสดุสำนักงาน,P230-000732,แฟ้ม แบบแขวน สีม่วง,,แฟ้ม,,15,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-000733,ขายึด ชนิดเหล็ก สำหรับอ่าง,,ชุด,,40,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,P230-000734,เทอร์โมฟิวส์ แบบ 188 องศา ขนาด 10A,,อัน,,10,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,P230-000735,เทอมินอล สำหรับต่อสายไฟ,,อัน,,4,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,P230-000736,หลอดไฟ ชนิด LED ขนาด 1 W สีแดง,,หลอด,,35,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,P230-000737,ปลั๊กไฟ แบบกราวเดี่ยว,,อัน,,45,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,P230-000738,ยกเลิก กิ๊บ ชนิดพลาสติก,,อัน,,20,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,P230-000739,กิ๊บ ชนิดพลาสติก สำหรับสายโทรศัพท์ 2C,,กล่อง,,20,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,P230-000740,ใบพัดลม ขนาด 16 นิ้ว,,อัน,,120,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,P230-000741,ปลั๊กอุด แบบอุด ขนาด 1/2 นิ้ว,,อัน,,6,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุสำนักงาน,วัสดุสำนักงาน,P230-000742,พวงมาลา ชนิดดอกไม้ประดิษฐ์,,พวง,,"2,000.00",คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุการเกษตร,วัสดุการเกษตร,P230-000743,น้ำยาฆ่าหญ้า แบบแกลลอน,,แกลลอน,,900,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุสำนักงาน,วัสดุสำนักงาน,P230-000744,เข็มหมุด,,กล่่อง,,65,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,P230-000745,ปุ่มกด สำหรับประตูรีโมทอัตโนมัติ,,ชุด,,"3,500.00",คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุสำนักงาน,วัสดุสำนักงาน,P230-000746,สมุด สำหรับลงนามถวายพระพร,,เล่ม,,600,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุสำนักงาน,วัสดุสำนักงาน,P230-000747,พระบรมฉายาลักษณ์ สมเด็จเจ้าฟ้าพัชรกิติยาภาฯ,,บาน,,"1,200.00",คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,P230-000748,ไขควง สำหรับเช็คกระแสไฟฟ้า,,อัน,,135,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,P230-000749,ขาหลอดนีออน แบบสปริงหัวโต,,คู่,,35,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,P230-000750,ลูกเสียบ ชนิดขาแบน แบบยาง,,อัน,,10,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,P230-000751,รางสายไฟ แบบ TT202,,เส้น,,40,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,P230-000752,กิ๊บ ชนิดพลาสติก ขนาด 2*1.5 นิ้ว,,อัน,,20,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,P230-000753,ขั้วแป้นเกลียว ชนิดกระเบื้อง,,อัน,,15,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,P230-000754,สายไฟ แบบแข็ง ขนาด 2*1.5 ยาว 20 เมตร,,ม้วน,,280,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,P230-000755,รางสายไฟ แบบ TD204,,เส้น,,90,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,P230-000756,ฝาครอบ ชนิด PVC,,ตัว,,6,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,P230-000757,กล่องโทรศัพท์,,อัน,,35,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,P230-000758,คอนเรนเซอร์ ขนาด 40/450V,,ตัว,,250,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,P230-000759,คอนเรนเซอร์ ขนาด 30/300V,,ตัว,,480,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,P230-000760,ขาหนีบ สำหรับสปอตไลท์,,อัน,,65,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,P230-000761,หลอดไฟ ชนิด LED ขนาด 25 W,,อัน,,135,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,P230-000762,ลูกเสียบ ชนิดขาแบน แบบ 3 ตา,,อัน,,15,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,P230-000763,สายไฟ แบบอ่อน ขนาด 2*1,,เมตร,,12,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,P230-000764,ฟิวส์ ชนิดสั้น แบบหลอด ขนาด 10A,,ถุง,,20,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-000765,ข้องอ ชนิด PVC แบบ 90 องศา ขนาด 1.5 นิ้ว,,ตัว,,35,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-000766,สามทาง ชนิด PVC แบบลด ขนาด 1.5 นิ้ว,,ตัว,,20,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-000767,ข้องอ ชนิด PVC แบบ 45 องศา ขนาด 1 นิ้ว,,ตัว,,18,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-000768,กาว ชนิดประสาน สำหรับทาท่อ PVC ขนาด 100 กรัม,,อัน,,70,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-000769,บอลวาล์ว ชนิด PVC แบบสวม ขนาด 3/4 นิ้ว,,อัน,,47,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-000770,ข้อต่อลด ชนิด PVC ขนาด 3*1 นิ้ว,,อัน,,132,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-000771,ยกเลิก ข้อต่อตรง ชนิด PVC แบบเกลียวนอก ขนาด 1 นิ้ว,,อัน,,15,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-000772,ขายึด ชนิดเหล็ก สำหรับซิงค์,,อัน,,40,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-000773,วอลฟุตตี้ ขนาด 1 กก.,,กระป๋อง,,121,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
