id,หน่วยงาน,เลขที่บันทึกข้อความ,วันที่ขออนุมัติ,ชื่อสินค้า,รหัส/ลำดับสินค้า,หมวด,ประเภท,ประเภทย่อย,จำนวนที่ขออนุมัติ,หน่วยนับ,ราคาต่อหน่วย,มูลค่าที่ขออนุมัติ,กรณีเกิน/นอกแผน (over supply),ผู้ขอความเห็นชอบ,ผู้เห็นชอบ
A230680218006,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,18/2/2568,ชุดสายชำระ แบบรวมหัวฉีดและสายชำระ,P230-000816,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,ชุด,195,195,,,
A230680218006,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,18/2/2568,ถุงมือ ชนิดผ้า,P230-000783,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,11,คู่,20,220,,,
A230680218006,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,18/2/2568,กิ๊บ ชนิดทองเหลือง สำหรับรัดสายท่อแก็ส,P230-000790,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,อัน,160,160,จำนวน วงเงิน ราคา,,
A230680218006,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,18/2/2568,เทป สำหรับพันเกลียว,P230-000245,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,ม้วน,25,25,ราคา,,
A230680218006,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,18/2/2568,รองเท้า แบบบู๊ท เบอร์ 11,P230-000200,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,2,คู่,590,"1,180.00",จำนวน วงเงิน ราคา,,
A230680218006,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,18/2/2568,สายน้ำดี ขนาด 24 นิ้ว,P230-000270,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,เส้น,85,85,ราคา,,
A230680218006,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,18/2/2568,ฝักบัวอาบน้ำ,P230-000254,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,อัน,195,195,ราคา,,
A230680218006,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,18/2/2568,ลูกบิด สำหรับห้องน้ำ,P230-000261,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,2,อัน,265,530,ราคา,,
A230680218006,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,18/2/2568,ลูกบิด ชนิดหัวกลม,P230-000720,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,อัน,285,285,จำนวน วงเงิน ราคา,,
A230680218006,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,18/2/2568,สายน้ำดี ขนาด 20 นิ้ว,P230-000269,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,เส้น,80,80,วงเงิน ราคา,,
A230680219001,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,19/2/2568,กล่องลอย ชนิดพลาสติก ขนาด 2*4 นิ้ว,P230-000209,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,4,อัน,15,60,,,
A230680219001,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,19/2/2568,สวิทช์ไฟ แบบฝัง,P230-000396,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,3,อัน,25,75,,,
A230680219001,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,19/2/2568,หน้ากากปลั๊กไฟ แบบ 1 ช่อง,P230-000409,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,1,อัน,15,15,,,
A230680219001,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,19/2/2568,หน้ากากปลั๊กไฟ แบบ 2 ช่อง,P230-000402,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,1,อัน,20,20,,,
A230680219001,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,19/2/2568,หลอดไฟ ชนิด LED ขนาด 9 W,P230-000359,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,2,หลอด,115,230,ราคา,,
A230680219001,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,19/2/2568,ปลั๊กไฟ แบบกราวคู่,P230-000384,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,14,อัน,55,770,,,
A230680219001,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,19/2/2568,กล่องลอย ชนิดพลาสติก ขนาด 4*4 นิ้ว,P230-000363,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,6,อัน,18,108,,,
A230680219001,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,19/2/2568,เทป สำหรับฟันสายไฟ,P230-000379,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,2,ม้วน,30,60,จำนวน วงเงิน,,
A230680219001,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,19/2/2568,เบรคเกอร์ ขนาด 20A,P230-000788,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,1,อัน,125,125,จำนวน วงเงิน,,
A230680219001,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,19/2/2568,กล่องเบรคเกอร์,P230-000361,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,1,อัน,15,15,,,
A230680219001,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,19/2/2568,แท่งกราวด์,P230-000380,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,1,อัน,95,95,จำนวน วงเงิน,,
A230680219001,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,19/2/2568,สายดิน ขนาด 1*2.5 สีขาว,P230-000399,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,1,ม้วน,"1,090.00","1,090.00",ราคา,,
A230680219001,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,19/2/2568,ปลั๊กไฟ แบบกราวเดี่ยว,P230-000737,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,1,อัน,45,45,,,
A230680219001,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,19/2/2568,หน้ากากปลั๊กไฟ แบบ 3 ช่อง,P230-000403,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,5,อัน,15,75,,,
A230680219001,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,19/2/2568,สายไฟ แบบแข็ง ขนาด 2*1.5 ยาว 20 เมตร,P230-000754,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,1,ม้วน,160,160,วงเงิน,,
A230680219001,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,19/2/2568,รางสายไฟ ยาว 2 เมตร,P230-000391,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,3,เส้น,85,255,,,
A230680219001,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,19/2/2568,ท่อสายไฟ ชนิด PVC แบบท่ออ่อน ขนาด 1/2 นิ้ว สีขาว,P230-000807,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,1,เมตร,470,470,จำนวน วงเงิน ราคา,,
A230680219001,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,19/2/2568,หน้ากากปลั๊กไฟ แบบ 6 ช่อง,P230-000404,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,6,อัน,38,228,ราคา,,
A230680219002,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,19/2/2568,ก๊อกน้ำ ชนิดทองเหลือง แบบดัช ขนาด 1/2 นิ้ว,P230-000304,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,3,อัน,715,"2,145.00",จำนวน วงเงิน ราคา,,
A230680219002,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,19/2/2568,สะดืออ่าง,P230-000266,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,3,อัน,110,330,ราคา,,
A230680219002,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,19/2/2568,ซิลิโคน สีขาว,P230-000321,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,3,หลอด,44,132,,,
A230680219002,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,19/2/2568,ขายึด ชนิดเหล็ก สำหรับอ่าง,P230-000733,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,ชุด,44,44,ราคา,,
A230680219002,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,19/2/2568,น๊อต ขนาด 2 หุน,P230-001057,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,กิโลกรัม,40,40,จำนวน,,
A230680219002,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,19/2/2568,เกล็ดโซดาไฟ สำหรับขจัดท่อตัน,P230-001052,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,อัน,88,88,ราคา,,
A230680219002,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,19/2/2568,บอลวาล์ว ชนิด PVC ขนาด 1/2 นิ้ว,P230-000249,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,อัน,121,121,วงเงิน ราคา,,
A230680219002,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,19/2/2568,อิฐ ประสาน ขนาด 10*10*30 ซม.,P230-000700,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,20,ก้อน,7,140,จำนวน วงเงิน,,
A230680219003,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,19/2/2568,ดอกสว่าน ชนิดเจาะเหล็ก แบบ 19 ชิ้น,P230-000906,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,ชุด,80,80,จำนวน วงเงิน,,
A230680219003,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,19/2/2568,สต๊อปวาล์ว,P230-000282,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,3,อัน,266.33,799,ราคา,,
A230680219003,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,19/2/2568,มือจับ แบบก้านโยก,P230-000850,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,2,ชุด,119,238,จำนวน วงเงิน,,
A230680219003,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,19/2/2568,ถุงมือ ชนิดถัก แบบเคลือบไนไตร,P230-001049,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,2,อัน,39,78,ราคา,,
A230680219003,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,19/2/2568,บอลวาล์ว ชนิด PVC แบบสวม ขนาด 1/2 นิ้ว,P230-000248,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,2,อัน,319,638,ราคา,,
A230680219003,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,19/2/2568,ฝานั่งรองชักโครก ชนิดพลาสติก,P230-000897,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,2,อัน,459,918,จำนวน วงเงิน,,
A230680219003,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,19/2/2568,สายน้ำดี ขนาด 22 นิ้ว,P230-000286,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,อัน,129,129,จำนวน วงเงิน ราคา,,
A230680219004,กลุ่มงานเทคนิคการแพทย์,พล 0733.301/ พิเศษ,19/2/2568,กระจกส่องตัว (งานเทคนิคการแพทย์),P230-001284,วัสดุใช้ไป,วัสดุงานบ้านงานครัว,วัสดุงานบ้านงานครัว,1,อัน,"1,735.00","1,735.00",นอกแผน,,
A230680219004,กลุ่มงานเทคนิคการแพทย์,พล 0733.301/ พิเศษ,19/2/2568,กล่องบรรจุตัวอย่าง (งานเทคนิคการแพทย์),P230-001285,วัสดุใช้ไป,วัสดุงานบ้านงานครัว,วัสดุงานบ้านงานครัว,2,อัน,253,506,นอกแผน,,
A230680219004,กลุ่มงานเทคนิคการแพทย์,พล 0733.301/ พิเศษ,19/2/2568,ชั้นวางรองเท้า (งานเทคนิคการแพทย์),P230-001286,วัสดุใช้ไป,วัสดุงานบ้านงานครัว,วัสดุงานบ้านงานครัว,1,อัน,599,599,นอกแผน,,
A230680219004,กลุ่มงานเทคนิคการแพทย์,พล 0733.301/ พิเศษ,19/2/2568,ชั้นวางของแบบมีล้อเลื่อน (งานเทคนิคการแพทย์),P230-001287,วัสดุใช้ไป,วัสดุงานบ้านงานครัว,วัสดุงานบ้านงานครัว,1,อัน,695,695,นอกแผน,,
A230680224001,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,24/2/2568,กระดาษโรเนียว หนา 70 แกรม ขนาด A4 สีขาว,P230-000447,วัสดุใช้ไป,วัสดุสำนักงาน,วัสดุสำนักงาน,100,รีม,115,"11,500.00",,,
A230680224001,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,24/2/2568,กระดาษการ์ด หนา 120 แกรม ขนาด A4 สีเขียว,P230-000425,วัสดุใช้ไป,วัสดุสำนักงาน,วัสดุสำนักงาน,12,ห่อ,90,"1,080.00",,,
A230680225001,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,พัดลมดูดอากาศ ขนาด 8 นิ้ว,P230-001178,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,1,ตัว,"1,090.00","1,090.00",ราคา,,
A230680225001,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,พัดลมดูดอากาศ ขนาด 12 นิ้ว,P230-001143,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,1,ตัว,"1,490.00","1,490.00",ราคา,,
A230680225001,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,ขาวางลำโพง,P230-001288,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,1,ชุด,420,420,นอกแผน,,
A230680225002,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,หลอดไฟ ชนิด LED ขนาด 9 W,P230-000359,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,20,หลอด,78,"1,560.00",,,
A230680225002,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,หลอดไฟ ชนิด LED ขนาด 22 W,P230-000358,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,100,หลอด,108,"10,800.00",,,
A230680225003,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,กระดาษเช็ดมือ,P230-000064,วัสดุใช้ไป,วัสดุงานบ้านงานครัว,วัสดุงานบ้านงานครัว,400,ม้วน,42,"16,800.00",,,
A230680225003,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,น้ำยา สำหรับล้างมือ,P230-000125,วัสดุใช้ไป,วัสดุงานบ้านงานครัว,วัสดุงานบ้านงานครัว,40,แกลลอน,99,"3,960.00",,,
A230680225004,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,บอลวาล์ว ชนิดเหล็ก แบบเกลียวนอก,P230-000251,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,อัน,825,825,จำนวน วงเงิน ราคา,,
A230680225004,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,กาว ชนิดประสาน สำหรับทาท่อ PVC ขนาด 250 กรัม,P230-000221,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,กระปุก,190,190,ราคา,,
A230680225004,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,ยูเนียน ชนิด PVC ขนาด 2 นิ้ว,P230-000300,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,อัน,220,220,จำนวน วงเงิน ราคา,,
A230680225004,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,เทป สำหรับพันเกลียว,P230-000245,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,2,ม้วน,16,32,,,
A230680225004,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,ข้อต่อลด ชนิด PVC ขนาด 2*1/2 นิ้ว,P230-000895,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,อัน,44,44,,,
A230680225004,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,เกลียวนอก ขนาด 1/2 นิ้ว,P230-000839,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,ตัว,28,28,,,
A230680225004,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,นิปเปิ้ล ชนิดเหล็ก ขนาด 1/2 นิ้ว,P230-001059,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,อัน,70,70,,,
A230680225004,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,ก๊อกน้ำ ชนิดทองเหลือง แบบสนาม ขนาด 1/2 นิ้ว,P230-000217,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,อัน,154,154,,,
A230680225004,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,ก๊อกน้ำ ชนิดทองเหลือง ขนาด 1/2 นิ้ว,P230-000207,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,อัน,132,132,,,
A230680225004,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,ฝานั่งรองชักโครก ชนิดพลาสติก,P230-000897,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,3,อัน,330,990,จำนวน วงเงิน,,
A230680225005,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,สายฉีดชำระ แบบชุดเล็ก,P230-000267,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,5,อัน,195,975,ราคา,,
A230680225005,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,มือจับ,P230-000797,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,4,อัน,25,100,ราคา,,
A230680225005,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,ลูกบิด สำหรับประตูทั่วไป,P230-000777,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,ชุด,285,285,วงเงิน ราคา,,
A230680225005,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,กุญแจ ชนิดทองเหลือง แบบคล้อง ขนาด 45 มม.,P230-000288,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,ชุด,470,470,จำนวน วงเงิน,,
A230680225005,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,ก๊อกน้ำ ชนิดทองเหลือง สำหรับอ่างล้างหน้า ขนาด 1/2 นิ้ว,P230-000220,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,อัน,590,590,ราคา,,
A230680225005,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,สายน้ำดี ขนาด 24 นิ้ว,P230-000270,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,เส้น,85,85,ราคา,,
A230680225005,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,ก๊อกน้ำ ชนิดทองเหลือง แบบสนาม ขนาด 1/2 นิ้ว,P230-000217,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,อัน,180,180,ราคา,,
A230680225005,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,ปลั๊กอุด แบบอุด ขนาด 1/2 นิ้ว,P230-000741,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,3,อัน,5,15,,,
A230680225005,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,กิ๊บ ชนิดพลาสติก แบบก้ามปู ขนาด 1/2 นิ้ว,P230-000310,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,3,อัน,7,21,ราคา,,
A230680225005,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,บอลวาล์ว ชนิดเหล็ก แบบเกลียวนอก,P230-000251,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,อัน,200,200,จำนวน วงเงิน ราคา,,
A230680225005,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,ลูกบิด ชนิดหัวกลม,P230-000720,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,อัน,265,265,จำนวน วงเงิน ราคา,,
A230680225005,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,สายฉีดชำระ,P230-000208,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,อัน,85,85,,,
A230680225006,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,ตัวล๊อคบานเลื่อนกระจก,P230-001249,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,ชุด,135,135,นอกแผน,,
A230680225006,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,ก๊อกน้ำ ชนิดทองเหลือง สำหรับแก้วชน แบบเกลียวใน ขนาด 1/2 นิ้ว,P230-000815,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,อัน,95,95,,,
A230680225006,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,ก๊อกน้ำ ชนิดทองเหลือง สำหรับตู้คูลเลอร์ ขนาด 1/2 นิ้ว,P230-001094,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,อัน,190,190,,,
A230680225006,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,ลูกบิด ชนิดหัวกลม,P230-000720,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,อัน,265,265,จำนวน วงเงิน ราคา,,
A230680225006,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,ก๊อกน้ำ ชนิดทองเหลือง สำหรับอ่างล้างหน้า ขนาด 1/2 นิ้ว,P230-000220,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,3,อัน,590,"1,770.00",วงเงิน ราคา,,
A230680225006,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,ก๊อกน้ำ ชนิดทองเหลือง สำหรับซิงค์ แบบใบพาย ขนาด 1/2 นิ้ว,P230-001024,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,อัน,550,550,,,
A230680225006,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,สายน้ำดี ขนาด 20 นิ้ว,P230-000269,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,4,เส้น,80,320,จำนวน วงเงิน ราคา,,
A230680225006,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,บอลวาล์ว ชนิด PVC ขนาด 1/2 นิ้ว,P230-000249,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,อัน,90,90,วงเงิน ราคา,,
A230680225006,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,ก๊อกน้ำ ชนิดทองเหลือง ขนาด 1/2 นิ้ว,P230-000207,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,อัน,130,130,,,
A230680225006,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,ข้อต่อสายยาง ชนิด PVC ขนาด 1/2 นิ้ว,P230-000794,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,3,อัน,10,30,,,
A230680225006,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,ข้องอ ชนิดทองเหลือง แบบเกลียวใน ขนาด 1/2 นิ้ว,P230-001140,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,2,อัน,45,90,จำนวน วงเงิน,,
A230680225006,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,ข้อต่อลด ชนิด PVC ขนาด 3/4 * 1/2 นิ้ว,P230-000233,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,อัน,10,10,วงเงิน ราคา,,
A230680225006,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,ก๊อกน้ำ ชนิดทองเหลือง แบบสนาม ขนาด 1/2 นิ้ว,P230-000217,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,3,อัน,180,540,จำนวน วงเงิน ราคา,,
A230680225006,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,ข้อต่อลด ชนิด PVC ขนาด 1*1/2 นิ้ว,P230-000793,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,3,อัน,12,36,จำนวน วงเงิน ราคา,,
